,0,1
2163,▁감시,-9.72668
2164,"▁감전,",-9.72668
2165,▁강관을,-9.72668
2166,▁갖도록,-9.72668
2167,"▁거푸집,",-9.72668
2168,▁결속하고,-9.72668
2169,▁결속하여,-9.72668
2170,▁경과한,-9.72668
2171,▁경광등을,-9.72668
2172,▁계측의,-9.72668
2173,▁계획된,-9.72668
2174,▁고리,-9.72668
2175,▁고장,-9.72668
2176,▁고정된,-9.72668
2177,▁곳으로,-9.72668
2178,▁공간,-9.72668
2179,▁공급,-9.72668
2180,▁공기호흡기,-9.72668
2181,▁관계기관과,-9.72668
2182,▁관로,-9.72668
2183,▁교대,-9.72668
2184,▁구간,-9.72668
2185,▁구멍을,-9.72668
2186,▁구조는,-9.72668
2187,▁구조물과의,-9.72668
2188,▁굴착기,-9.72668
2189,▁굴착된,-9.72668
2190,▁규정을,-9.72668
2191,▁그라인더,-9.72668
2192,▁근거로,-9.72668
2193,▁근골격계,-9.72668
2194,▁근로자들에게,-9.72668
2195,▁기계.기구,-9.72668
2196,▁기계적,-9.72668
2197,▁기록을,-9.72668
2198,▁긴급,-9.72668
2199,▁깔고,-9.72668
2200,"▁끼임,",-9.72668
2201,"▁낙하,",-9.72668
2202,▁낙하를,-9.72668
2203,▁낙하에,-9.72668
2204,▁낙하하지,-9.72668
2205,▁날씨가,-9.72668
2206,▁내려야,-9.72668
2207,▁내부에서,-9.72668
2208,▁너트,-9.72668
2209,▁노후,-9.72668
2210,▁높으므로,-9.72668
2211,▁높이와,-9.72668
2212,▁누수,-9.72668
2213,▁달포대,-9.72668
2214,▁담당자,-9.72668
2215,▁대처할,-9.72668
2216,▁덤프트럭,-9.72668
2217,▁동일하게,-9.72668
2218,▁드럼에,-9.72668
2219,▁득한,-9.72668
2220,▁떨어질,-9.72668
2221,▁레일의,-9.72668
2222,▁로우프의,-9.72668
2223,"▁로프,",-9.72668
2224,▁마무리,-9.72668
2225,▁막기,-9.72668
2226,▁말뚝,-9.72668
2227,▁명시된,-9.72668
2228,▁목재,-9.72668
2229,▁몹시,-9.72668
2230,▁무리하게,-9.72668
2231,▁물건을,-9.72668
2232,▁물에,-9.72668
2233,▁미치는,-9.72668
2234,▁믹서의,-9.72668
2235,▁바닥의,-9.72668
2236,▁바퀴에,-9.72668
2237,▁발견,-9.72668
2238,▁발견되면,-9.72668
2239,▁발생하므로,-9.72668
2240,▁발판은,-9.72668
2241,▁방지시설을,-9.72668
2242,▁방지조치,-9.72668
2243,▁방향이,-9.72668
2244,▁방호,-9.72668
2245,▁방호장치,-9.72668
2246,▁방호조치,-9.72668
2247,▁벽체를,-9.72668
2248,▁벽체에,-9.72668
2249,"▁변위,",-9.72668
2250,▁변위를,-9.72668
2251,▁보고하고,-9.72668
2252,▁보고하여야,-9.72668
2253,▁보를,-9.72668
2254,▁보통,-9.72668
2255,▁보호하여야,-9.72668
2256,▁부등침하가,-9.72668
2257,"▁부딪힘,",-9.72668
2258,▁부위,-9.72668
2259,▁분석,-9.72668
2260,▁붕괴를,-9.72668
2261,▁브레이커,-9.72668
2262,▁비계보를,-9.72668
2263,▁비교적,-9.72668
2264,▁사장교,-9.72668
2265,▁삽입하여,-9.72668
2266,▁상기,-9.72668
2267,▁상태의,-9.72668
2268,▁설계도면,-9.72668
2269,▁설치용,-9.72668
2270,▁세그먼트의,-9.72668
2271,▁소요강도,-9.72668
2272,▁소운반,-9.72668
2273,"▁소화기,",-9.72668
2274,▁손상여부를,-9.72668
2275,▁수직보호망은,-9.72668
2276,▁수평이,-9.72668
2277,▁수행됨에,-9.72668
2278,▁시공계획,-9.72668
2279,▁시설물,-9.72668
2280,▁시의,-9.72668
2281,▁신속한,-9.72668
2282,▁신호수는,-9.72668
2283,▁신호체계,-9.72668
2284,▁신호하여야,-9.72668
2285,▁쐐기를,-9.72668
2286,▁아니하도록,-9.72668
2287,▁아웃트리거는,-9.72668
2288,▁아웃트리거에,-9.72668
2289,▁안전보건총괄책임자는,-9.72668
2290,▁압송관,-9.72668
2291,▁앵커볼트,-9.72668
2292,"▁여부,",-9.72668
2293,▁연결하고,-9.72668
2294,▁예는,-9.72668
2295,▁오차가,-9.72668
2296,▁올릴,-9.72668
2297,▁완료되면,-9.72668
2298,▁용접기,-9.72668
2299,▁우수,-9.72668
2300,▁운반기계에,-9.72668
2301,▁운반용,-9.72668
2302,▁운반을,-9.72668
2303,▁운송하는,-9.72668
2304,▁운행경로,-9.72668
2305,▁위치가,-9.72668
2306,▁위치까지,-9.72668
2307,▁위치와,-9.72668
2308,▁위험물,-9.72668
2309,▁위험성이,-9.72668
2310,▁위험요인과,-9.72668
2311,▁위험표시를,-9.72668
2312,▁위험한,-9.72668
2313,▁유지하면서,-9.72668
2314,▁이동경로,-9.72668
2315,▁이동에,-9.72668
2316,▁이력을,-9.72668
2317,▁이루어지는,-9.72668
2318,▁이루어지도록,-9.72668
2319,▁이설하거나,-9.72668
2320,▁이와,-9.72668
2321,▁이외에는,-9.72668
2322,▁이용하는,-9.72668
2323,▁이용하여야,-9.72668
2324,▁이음부,-9.72668
2325,▁이탈,-9.72668
2326,▁이하이어야,-9.72668
2327,"▁인화성,",-9.72668
2328,▁있으나,-9.72668
2329,▁자격,-9.72668
2330,▁자를,-9.72668
2331,▁자재나,-9.72668
2332,▁작동을,-9.72668
2333,"▁작성하고,",-9.72668
2334,▁작성한다.,-9.72668
2335,▁작업대는,-9.72668
2336,▁작업대차,-9.72668
2337,▁작업반경내에,-9.72668
2338,▁작업발판에,-9.72668
2339,▁작업방법과,-9.72668
2340,▁작업으로,-9.72668
2341,▁작업의자형,-9.72668
2342,▁작업장을,-9.72668
2343,▁작업조건에,-9.72668
2344,▁장소는,-9.72668
2345,▁적게,-9.72668
2346,▁적용한다.,-9.72668
2347,▁적재하중,-9.72668
2348,▁적재함,-9.72668
2349,▁전기기계·기구,-9.72668
2350,▁전문가가,-9.72668
2351,"▁절단,",-9.72668
2352,▁절단하여야,-9.72668
2353,▁접촉,-9.72668
2354,▁정기점검을,-9.72668
2355,▁정도를,-9.72668
2356,▁정리하고,-9.72668
2357,▁정상,-9.72668
2358,▁정상적으로,-9.72668
2359,"▁제거,",-9.72668
2360,"▁제거하고,",-9.72668
2361,▁제거할,-9.72668
2362,▁제외하고는,-9.72668
2363,▁제외한,-9.72668
2364,▁조립하고,-9.72668
2365,▁조립할,-9.72668
2366,▁조명시설을,-9.72668
2367,▁조작,-9.72668
2368,▁주어야,-9.72668
2369,▁주위의,-9.72668
2370,▁주입하여야,-9.72668
2371,▁주행,-9.72668
2372,▁줄,-9.72668
2373,▁증가함에,-9.72668
2374,▁지게차,-9.72668
2375,▁지게차를,-9.72668
2376,▁지급하고,-9.72668
2377,▁지상으로,-9.72668
2378,▁지정,-9.72668
2379,▁지지,-9.72668
2380,"▁지질,",-9.72668
2381,▁책임있는,-9.72668
2382,▁처리,-9.72668
2383,▁철근조립,-9.72668
2384,▁최소가,-9.72668
2385,▁추락방지시설을,-9.72668
2386,▁추진관의,-9.72668
2387,▁충격,-9.72668
2388,▁충격에,-9.72668
2389,▁충전부로부터,-9.72668
2390,▁충전전로에,-9.72668
2391,▁침설,-9.72668
2392,▁토사의,-9.72668
2393,▁통제하고,-9.72668
2394,▁통행,-9.72668
2395,▁통행을,-9.72668
2396,▁특별히,-9.72668
2397,▁판단된,-9.72668
2398,"▁폭우,",-9.72668
2399,▁폭의,-9.72668
2400,▁표면에,-9.72668
2401,▁표시하여야,-9.72668
2402,▁풀리지,-9.72668
2403,▁프레임,-9.72668
2404,▁프로그램,-9.72668
2405,▁피해,-9.72668
2406,▁필요로,-9.72668
2407,▁하물이,-9.72668
2408,▁한국산업표준(KS,-9.72668
2409,▁협의하여야,-9.72668
2410,▁협착재해를,-9.72668
2411,▁화약류의,-9.72668
2412,"▁확인,",-9.72668
2413,▁환기설비,-9.72668
2414,▁활용하여,-9.72668
2415,▁흔들리지,-9.72668
2416,▁힘을,-9.72668
2417,▁10미터를,-9.84447
2418,▁1mm,-9.84447
2419,▁1일,-9.84447
2420,▁20,-9.84447
2421,▁20cm,-9.84447
2422,▁2단,-9.84447
2423,▁30cm,-9.84447
2424,▁3m,-9.84447
2425,▁C-2-2012)에,-9.84447
2426,▁R.C.D,-9.84447
2427,▁가능,-9.84447
2428,▁가능하다.,-9.84447
2429,▁가설하는,-9.84447
2430,▁가하지,-9.84447
2431,▁각도,-9.84447
2432,▁각부의,-9.84447
2433,▁감리자의,-9.84447
2434,▁감시인을,-9.84447
2435,▁강관의,-9.84447
2436,▁개의,-9.84447
2437,▁거푸집과,-9.84447
2438,▁건,-9.84447
2439,▁건조한,-9.84447
2440,▁걸리지,-9.84447
2441,▁걸어,-9.84447
2442,▁걸이용,-9.84447
2443,▁게시하여야,-9.84447
2444,▁겐츄리크레인,-9.84447
2445,▁경사,-9.84447
2446,▁계획서를,-9.84447
2447,▁고정한,-9.84447
2448,▁공법),-9.84447
2449,▁공법으로,-9.84447
2450,▁공법으로서,-9.84447
2451,▁공법이,-9.84447
2452,▁공사가,-9.84447
2453,▁공사장,-9.84447
2454,▁공정을,-9.84447
2455,▁공종,-9.84447
2456,▁과부하방지장치,-9.84447
2457,▁관계기관의,-9.84447
2458,▁관련재해가,-9.84447
2459,▁관리한다.,-9.84447
2460,▁구간의,-9.84447
2461,▁구명줄을,-9.84447
2462,▁구조물과,-9.84447
2463,▁굴착이,-9.84447
2464,▁규격을,-9.84447
2465,▁균일하게,-9.84447
2466,▁근처에,-9.84447
2467,▁기,-9.84447
2468,▁기계는,-9.84447
2469,▁기구의,-9.84447
2470,▁기술지침)을,-9.84447
2471,▁기종을,-9.84447
2472,▁기초의,-9.84447
2473,▁기초판,-9.84447
2474,▁낙하로,-9.84447
2475,▁낙하방지,-9.84447
2476,▁내민,-9.84447
2477,▁너무,-9.84447
2478,▁넘어지는,-9.84447
2479,▁높게,-9.84447
2480,▁높이까지,-9.84447
2481,▁놓아야,-9.84447
2482,▁단계별로,-9.84447
2483,▁단계에서,-9.84447
2484,▁달기,-9.84447
2485,▁대피시켜야,-9.84447
2486,▁덮어야,-9.84447
2487,"▁도로,",-9.84447
2488,▁도면에,-9.84447
2489,▁돌출된,-9.84447
2490,▁동력을,-9.84447
2491,▁동시작업을,-9.84447
2492,"▁되며,",-9.84447
2493,▁두께,-9.84447
2494,▁둔다.,-9.84447
2495,▁등)에,-9.84447
2496,▁등으로부터,-9.84447
2497,"▁때,",-9.84447
2498,▁막장,-9.84447
2499,▁만약,-9.84447
2500,▁말뚝을,-9.84447
2501,▁매다는,-9.84447
2502,▁매일,-9.84447
2503,▁멍에를,-9.84447
2504,▁모서리,-9.84447
2505,▁목적으로,-9.84447
2506,▁무너질,-9.84447
2507,▁문제점,-9.84447
2508,▁미만,-9.84447
2509,▁미터,-9.84447
2510,▁밀폐공간의,-9.84447
2511,▁바닥면은,-9.84447
2512,▁바닥판,-9.84447
2513,▁바람의,-9.84447
2514,▁받침대를,-9.84447
2515,▁받침철물,-9.84447
2516,▁발생에,-9.84447
2517,▁발생을,-9.84447
2518,"▁발판,",-9.84447
2519,▁발현할,-9.84447
2520,▁방법과,-9.84447
2521,▁방지망,-9.84447
2522,▁방지하도록,-9.84447
2523,▁방해가,-9.84447
2524,"▁배치,",-9.84447
2525,"▁배치하고,",-9.84447
2526,▁보강거더,-9.84447
2527,▁보강하여,-9.84447
2528,"▁보안면,",-9.84447
2529,▁보조로프를,-9.84447
2530,▁볼트로,-9.84447
2531,▁부근에서,-9.84447
2532,▁부딪힘을,-9.84447
2533,▁부식이,-9.84447
2534,▁부위를,-9.84447
2535,▁부위의,-9.84447
2536,▁부재별,-9.84447
2537,▁부재와,-9.84447
2538,▁분류,-9.84447
2539,▁분야별,-9.84447
2540,▁불가능한,-9.84447
2541,▁불가피하게,-9.84447
2542,"▁붕괴,",-9.84447
2543,▁브라켓을,-9.84447
2544,▁비계는,-9.84447
2545,▁비상시에,-9.84447
2546,▁비상조치,-9.84447
2547,"▁사다리,",-9.84447
2548,▁사용안전,-9.84447
2549,▁사용해야,-9.84447
2550,▁산소농도를,-9.84447
2551,▁상,-9.84447
2552,▁상세한,-9.84447
2553,▁상태에,-9.84447
2554,▁서포트,-9.84447
2555,▁석고보드,-9.84447
2556,▁선회,-9.84447
2557,▁설비는,-9.84447
2558,▁설비에,-9.84447
2559,▁설정하여야,-9.84447
2560,▁설치상태와,-9.84447
2561,▁설치작업,-9.84447
2562,▁설치하며,-9.84447
2563,▁섬유로프,-9.84447
2564,▁소화할,-9.84447
2565,▁송기마스크,-9.84447
2566,"▁수량,",-9.84447
2567,▁수립된,-9.84447
2568,▁수립한,-9.84447
2569,▁수목을,-9.84447
2570,▁수평거리,-9.84447
2571,▁순으로,-9.84447
2572,▁슬래브의,-9.84447
2573,▁슬링,-9.84447
2574,▁승강설비를,-9.84447
2575,▁시공시,-9.84447
2576,▁시공자가,-9.84447
2577,▁시공자는,-9.84447
2578,▁시방에,-9.84447
2579,▁시트,-9.84447
2580,▁신호방법,-9.84447
2581,▁실시하는,-9.84447
2582,▁안전거리를,-9.84447
2583,▁안전기준에,-9.84447
2584,▁안전난간은,-9.84447
2585,▁안전시설물을,-9.84447
2586,▁안전인증고시,-9.84447
2587,▁안전작업을,-9.84447
2588,▁안전작업절차를,-9.84447
2589,▁안전장갑,-9.84447
2590,▁안전점검,-9.84447
2591,▁안전하도록,-9.84447
2592,▁안전화,-9.84447
2593,▁암,-9.84447
2594,▁압송관의,-9.84447
2595,▁압출시,-9.84447
2596,▁양중작업,-9.84447
2597,▁없고,-9.84447
2598,▁여건,-9.84447
2599,▁여부와,-9.84447
2600,▁연결부의,-9.84447
2601,▁연결은,-9.84447
2602,▁올려,-9.84447
2603,▁용기는,-9.84447
2604,▁용량,-9.84447
2605,▁용수가,-9.84447
2606,▁용접.용단,-9.84447
2607,▁용접부의,-9.84447
2608,▁용접이나,-9.84447
2609,▁우레탄폼을,-9.84447
2610,▁원활히,-9.84447
2611,▁유압잭은,-9.84447
2612,"▁유지,",-9.84447
2613,▁유해한,-9.84447
2614,▁응력이,-9.84447
2615,▁이동시에는,-9.84447
2616,▁이완,-9.84447
2617,▁이전에,-9.84447
2618,▁이해와,-9.84447
2619,▁이후,-9.84447
2620,▁인양장비,-9.84447
2621,▁입지,-9.84447
2622,▁자,-9.84447
2623,▁자중,-9.84447
2624,▁작업계획서,-9.84447
2625,▁작업대에는,-9.84447
2626,▁작업대차를,-9.84447
2627,▁작업발판에는,-9.84447
2628,▁작업절차,-9.84447
2629,▁작업종료,-9.84447
2630,▁작업중에는,-9.84447
2631,"▁작업통로,",-9.84447
2632,"▁작업하중,",-9.84447
2633,▁작업하지,-9.84447
2634,▁장소에서는,-9.84447
2635,▁장소에서의,-9.84447
2636,▁재료로,-9.84447
2637,"▁재질,",-9.84447
2638,▁적용하여,-9.84447
2639,▁적용하여야,-9.84447
2640,▁적재된,-9.84447
2641,▁적재하지,-9.84447
2642,▁적치,-9.84447
2643,▁적합하여야,-9.84447
2644,▁전력,-9.84447
2645,▁전반적인,-9.84447
2646,▁전선을,-9.84447
2647,▁전체를,-9.84447
2648,▁절단할,-9.84447
2649,▁절차에,-9.84447
2650,▁접속부,-9.84447
2651,▁접촉되지,-9.84447
2652,"▁정격하중,",-9.84447
2653,▁정보를,-9.84447
2654,▁제작하여야,-9.84447
2655,▁조립이,-9.84447
2656,▁조명을,-9.84447
2657,"▁조사하고,",-9.84447
2658,▁종류는,-9.84447
2659,▁종류와,-9.84447
2660,▁주의,-9.84447
2661,▁준수하고,-9.84447
2662,▁줄걸이용,-9.84447
2663,▁중심에,-9.84447
2664,▁중요한,-9.84447
2665,▁지급,-9.84447
2666,▁지반위에,-9.84447
2667,▁지붕작업,-9.84447
2668,▁지시하여야,-9.84447
2669,▁지식을,-9.84447
2670,▁지정하여야,-9.84447
2671,▁진동다짐기의,-9.84447
2672,▁진입,-9.84447
2673,▁착용방법에,-9.84447
2674,▁채로,-9.84447
2675,▁책임자가,-9.84447
2676,▁초래할,-9.84447
2677,▁최상단,-9.84447
2678,▁추락방호망을,-9.84447
2679,▁추락재해를,-9.84447
2680,▁추락할,-9.84447
2681,▁충돌을,-9.84447
2682,▁취약한,-9.84447
2683,▁취한,-9.84447
2684,▁치수,-9.84447
2685,▁침하방지,-9.84447
2686,▁콘크리트에,-9.84447
2687,▁크레인이,-9.84447
2688,"▁타설,",-9.84447
2689,▁탈형,-9.84447
2690,▁통보하여,-9.84447
2691,▁통풍이,-9.84447
2692,▁통행에,-9.84447
2693,▁통행할,-9.84447
2694,▁트롤리,-9.84447
2695,▁판단하여야,-9.84447
2696,▁폭발,-9.84447
2697,▁폭설,-9.84447
2698,▁풍압,-9.84447
2699,▁필요에,-9.84447
2700,▁하나,-9.84447
2701,▁하차,-9.84447
2702,▁함유된,-9.84447
2703,▁해체공사,-9.84447
2704,▁해체방법,-9.84447
2705,▁해체하고,-9.84447
2706,▁형상에,-9.84447
2707,▁형태의,-9.84447
2708,▁호스의,-9.84447
2709,"▁화재,",-9.84447
2710,▁확보하도록,-9.84447
2711,▁확인하기,-9.84447
2712,▁확인하면서,-9.84447
2713,▁후크,-9.84447
2714,▁휨,-9.84447
2715,▁흔들림,-9.84447
2716,▁흙막이지보공을,-9.84447
2717,▁1/3,-9.978
2718,▁1>,-9.978
2719,▁1cm,-9.978
2720,▁1개의,-9.978
2721,▁1센티미터,-9.978
2722,▁4,-9.978
2723,▁50cm,-9.978
2724,▁7,-9.978
2725,▁9>와,-9.978
2726,▁C-30-2011(강관비계,-9.978
2727,▁RCD,-9.978
2728,▁·,-9.978
2729,▁가능하면,-9.978
2730,▁가스관,-9.978
2731,▁가지,-9.978
2732,▁감리자가,-9.978
2733,▁감시인,-9.978
2734,▁감안하여,-9.978
2735,▁감전사고,-9.978
2736,▁값을,-9.978
2737,▁강널말뚝을,-9.978
2738,▁강봉,-9.978
2739,▁강부재,-9.978
2740,▁강우량이,-9.978
2741,▁갖추는,-9.978
2742,▁개.보수,-9.978
2743,▁개구부가,-9.978
2744,▁갱폼을,-9.978
2745,▁거푸집이,-9.978
2746,▁건설기계는,-9.978
2747,▁건설현장,-9.978
2748,"▁검토하고,",-9.978
2749,"▁것,",-9.978
2750,▁게시,-9.978
2751,▁결정한다.,-9.978
2752,▁경험을,-9.978
2753,▁계단을,-9.978
2754,▁계산하여야,-9.978
2755,▁고려할,-9.978
2756,▁고압선에,-9.978
2757,▁고위험,-9.978
2758,▁고정을,-9.978
2759,▁고정할,-9.978
2760,▁곤란할,-9.978
2761,▁곳을,-9.978
2762,▁곳의,-9.978
2763,▁공간에서,-9.978
2764,▁공간이,-9.978
2765,▁공기가,-9.978
2766,▁공법을,-9.978
2767,▁공정,-9.978
2768,▁과다,-9.978
2769,▁관계자외,-9.978
2770,▁관리가,-9.978
2771,▁교환하여야,-9.978
2772,▁구명줄은,-9.978
2773,▁구비,-9.978
2774,▁구역을,-9.978
2775,▁구조도면,-9.978
2776,▁구획을,-9.978
2777,▁굴러,-9.978
2778,▁굴착은,-9.978
2779,▁굴착토사,-9.978
2780,▁귀마개,-9.978
2781,▁근골격계질환,-9.978
2782,▁근접,-9.978
2783,"▁급정지,",-9.978
2784,▁기계기구,-9.978
2785,▁기구를,-9.978
2786,▁기술,-9.978
2787,▁기술지침)의,-9.978
2788,▁기초를,-9.978
2789,▁길이에,-9.978
2790,▁까지,-9.978
2791,▁깔판,-9.978
2792,▁낙뢰에,-9.978
2793,▁낙석,-9.978
2794,▁낙하물의,-9.978
2795,▁내려놓아야,-9.978
2796,▁내부에는,-9.978
2797,▁넘어질,-9.978
2798,▁넣어,-9.978
2799,▁노력하여야,-9.978
2800,▁노출되지,-9.978
2801,▁뇌관을,-9.978
2802,▁누수에,-9.978
2803,▁다짐이,-9.978
2804,▁단계,-9.978
2805,"▁달줄,",-9.978
2806,▁달포대를,-9.978
2807,▁더,-9.978
2808,"▁덮개,",-9.978
2809,▁덮어,-9.978
2810,▁도급인에게,-9.978
2811,▁도급인이,-9.978
2812,▁되며,-9.978
2813,▁되면,-9.978
2814,▁두께는,-9.978
2815,▁뒤에,-9.978
2816,▁드릴,-9.978
2817,"▁등),",-9.978
2818,▁떨어짐의,-9.978
2819,"▁띠장,",-9.978
2820,▁러그(Lug)를,-9.978
2821,▁로울러,-9.978
2822,▁리더,-9.978
2823,▁마모가,-9.978
2824,▁매달고,-9.978
2825,▁매달아,-9.978
2826,▁매설물을,-9.978
2827,▁멍에,-9.978
2828,▁못한,-9.978
2829,▁무게중심에,-9.978
2830,▁무한궤도,-9.978
2831,▁물론,-9.978
2832,▁물질에,-9.978
2833,▁물체를,-9.978
2834,▁물품의,-9.978
2835,▁미흡한,-9.978
2836,▁바깥쪽으로,-9.978
2837,▁바르게,-9.978
2838,▁반력벽,-9.978
2839,▁반영된,-9.978
2840,▁반영하여,-9.978
2841,▁반입된,-9.978
2842,▁반입은,-9.978
2843,▁받는,-9.978
2844,▁받침판을,-9.978
2845,▁발견한,-9.978
2846,▁발이,-9.978
2847,▁발파는,-9.978
2848,▁발파작업,-9.978
2849,▁발판이,-9.978
2850,▁방지망은,-9.978
2851,▁방지망을,-9.978
2852,▁방향과,-9.978
2853,▁방향의,-9.978
2854,▁방호울,-9.978
2855,▁방화수,-9.978
2856,▁배면,-9.978
2857,▁배수시설을,-9.978
2858,▁버켓을,-9.978
2859,▁베이스,-9.978
2860,▁벽의,-9.978
2861,▁벽이음을,-9.978
2862,▁벽체와,-9.978
2863,"▁변화,",-9.978
2864,▁변화에,-9.978
2865,▁보강거더를,-9.978
2866,▁보강대책을,-9.978
2867,▁부근의,-9.978
2868,▁부식,-9.978
2869,▁부식된,-9.978
2870,▁부족,-9.978
2871,▁부지,-9.978
2872,▁부착하고,-9.978
2873,▁부합하는,-9.978
2874,▁불꽃의,-9.978
2875,▁불안정한,-9.978
2876,"▁불티,",-9.978
2877,▁붕괴되지,-9.978
2878,▁블록은,-9.978
2879,"▁비계,",-9.978
2880,▁비계보,-9.978
2881,▁비닐,-9.978
2882,▁비상용,-9.978
2883,▁비전기식,-9.978
2884,▁빈번한,-9.978
2885,▁빠지지,-9.978
2886,▁사면의,-9.978
2887,▁사업장,-9.978
2888,▁사용토록,-9.978
2889,▁사이는,-9.978
2890,▁산소결핍,-9.978
2891,▁산정하여야,-9.978
2892,▁상승하는,-9.978
2893,"▁샤클,",-9.978
2894,"▁선정,",-9.978
2895,▁선택하여,-9.978
2896,▁선택하여야,-9.978
2897,▁설계도서의,-9.978
2898,▁설치·해체,-9.978
2899,▁설치위치를,-9.978
2900,"▁설치작업,",-9.978
2901,"▁설치하거나,",-9.978
2902,"▁설치하되,",-9.978
2903,▁성능이,-9.978
2904,▁세부,-9.978
2905,▁세울,-9.978
2906,▁소음,-9.978
2907,▁속도를,-9.978
2908,▁손으로,-9.978
2909,▁수급인은,-9.978
2910,▁수목,-9.978
2911,"▁수직,",-9.978
2912,▁수직구,-9.978
2913,▁수행하기,-9.978
2914,▁수행한다.,-9.978
2915,▁순서로,-9.978
2916,▁슈가,-9.978
2917,▁슈에,-9.978
2918,▁스위치,-9.978
2919,▁슬래브와,-9.978
2920,▁승강용,-9.978
2921,▁승인,-9.978
2922,"▁시,",-9.978
2923,"▁시공순서,",-9.978
2924,▁시공중,-9.978
2925,▁시방서,-9.978
2926,▁시스템을,-9.978
2927,▁시에도,-9.978
2928,▁시작하여야,-9.978
2929,▁신호수와,-9.978
2930,▁쌓기,-9.978
2931,▁씌우고,-9.978
2932,▁아스팔트,-9.978
2933,▁아치,-9.978
2934,▁안내표시를,-9.978
2935,▁안전방망,-9.978
2936,▁안전수칙,-9.978
2937,▁안전시설물,-9.978
2938,▁안전인증을,-9.978
2939,▁안전작업은,-9.978
2940,▁안전지침은,-9.978
2941,▁안정을,-9.978
2942,▁야간,-9.978
2943,▁야간에,-9.978
2944,▁양수기,-9.978
2945,▁양중기를,-9.978
2946,▁양중장비의,-9.978
2947,▁어떠한,-9.978
2948,▁엄지말뚝,-9.978
2949,▁없는가,-9.978
2950,▁없는가를,-9.978
2951,▁없다.,-9.978
2952,▁여건에,-9.978
2953,▁연결되어,-9.978
2954,▁연속적으로,-9.978
2955,▁연약지반인,-9.978
2956,▁와,-9.978
2957,▁와이어로프에,-9.978
2958,▁외부에,-9.978
2959,▁외에,-9.978
2960,▁외측,-9.978
2961,▁외측에,-9.978
2962,▁요청,-9.978
2963,▁용기,-9.978
2964,"▁용접,",-9.978
2965,▁용접을,-9.978
2966,▁운반구가,-9.978
2967,▁운반구의,-9.978
2968,▁운반시,-9.978
2969,▁운전하여야,-9.978
2970,▁위험요소,-9.978
2971,▁유압장치,-9.978
2972,▁유의하여,-9.978
2973,▁유해.위험,-9.978
2974,▁의해서,-9.978
2975,▁이격거리를,-9.978
2976,▁이동시켜야,-9.978
2977,▁이동식비계,-9.978
2978,▁이동식크레인,-9.978
2979,▁이동이,-9.978
2980,▁이동하지,-9.978
2981,▁이물질,-9.978
2982,▁이음부의,-9.978
2983,▁이탈하지,-9.978
2984,▁이행되는지의,-9.978
2985,▁이행하여야,-9.978
2986,▁이후에,-9.978
2987,▁인공호흡,-9.978
2988,▁인력운반,-9.978
2989,▁인발,-9.978
2990,▁인양을,-9.978
2991,▁인양작업시,-9.978
2992,▁인양작업을,-9.978
2993,▁인양하기,-9.978
2994,▁인양한다.,-9.978
2995,▁일기예보를,-9.978
2996,▁임의,-9.978
2997,▁있게,-9.978
2998,▁있으며,-9.978
2999,▁자격을,-9.978
3000,"▁자재,",-9.978
3001,▁자재에,-9.978
3002,▁작동이,-9.978
3003,"▁작업내용,",-9.978
3004,▁작업대가,-9.978
3005,▁작업대에서,-9.978
3006,▁작업대차는,-9.978
3007,▁작업발판이,-9.978
3008,▁작업범위,-9.978
3009,▁작업완료,-9.978
3010,▁작업지침)에,-9.978
3011,▁작업하중을,-9.978
3012,▁작업환경,-9.978
3013,▁잡고,-9.978
3014,▁장애물의,-9.978
3015,▁재질,-9.978
3016,▁저장,-9.978
3017,▁적재하는,-9.978
3018,▁적정하게,-9.978
3019,▁적치하지,-9.978
3020,▁전기뇌관을,-9.978
3021,▁전까지,-9.978
3022,▁전도의,-9.978
3023,"▁전선,",-9.978
3024,▁전체적으로,-9.978
3025,▁접합부의,-9.978
3026,▁정도로,-9.978
3027,▁정밀하게,-9.978
3028,▁정지시키는,-9.978
3029,▁정확하고,-9.978
3030,▁제작장의,-9.978
3031,▁제작회사에서,-9.978
3032,▁조도를,-9.978
3033,▁조립도,-9.978
3034,▁조립식,-9.978
3035,▁조립은,-9.978
3036,▁조립의,-9.978
3037,▁조임,-9.978
3038,▁조치한다.,-9.978
3039,▁준수하도록,-9.978
3040,▁중간,-9.978
3041,▁중량이,-9.978
3042,"▁중지,",-9.978
3043,▁지급하여야,-9.978
3044,"▁지반,",-9.978
3045,▁지반상태,-9.978
3046,▁지반침하,-9.978
3047,"▁지보공,",-9.978
3048,▁지브,-9.978
3049,▁지정한,-9.978
3050,▁지주를,-9.978
3051,▁지주의,-9.978
3052,▁지지대와,-9.978
3053,▁지지점,-9.978
3054,▁지지하여,-9.978
3055,▁지침),-9.978
3056,▁지휘하는,-9.978
3057,▁직각으로,-9.978
3058,▁진행될,-9.978
3059,▁진행됨에,-9.978
3060,▁질식,-9.978
3061,▁짧은,-9.978
3062,▁차단하고,-9.978
3063,▁차체,-9.978
3064,▁착공,-9.978
3065,▁착수,-9.978
3066,▁착용하는,-9.978
3067,▁참고하여,-9.978
3068,▁참조한다.,-9.978
3069,▁처리를,-9.978
3070,▁처짐을,-9.978
3071,▁철근망의,-9.978
3072,"▁철도,",-9.978
3073,▁철저한,-9.978
3074,▁체인,-9.978
